Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2023-02-08,149.80722045898438,201.2899932861328,103.65274810791016,152.4302309897519,203.0,105.39060916528311,149.06765083879986,194.30999755859375,103.58905726475822,151.7399690202295,196.10000610351562,104.68090921536707,64120100,180673600,18459700
2023-02-09,148.7718505859375,207.32000732421875,104.04399871826172,152.1837390894266,214.0,105.76365850573954,148.32811173185976,204.77000427246094,103.8893219407552,151.64138491373802,207.77999877929688,104.28966836891946,56007100,215431400,17439300
2023-02-10,149.1372528076172,196.88999938964844,108.4295883178711,149.46316214008027,206.1999969482422,108.84812915971332,147.3694580195322,192.88999938964844,105.69087496526551,147.60648709847575,202.22999572753906,106.00932919908225,57450700,204754100,24918600
2023-02-13,151.94203186035156,194.63999938964844,108.00782775878906,152.34693578344766,196.3000030517578,108.35623757910076,149.04836048379,187.61000061035156,106.26576466683481,149.07798723256394,194.4199981689453,107.93447611392412,62199000,172475500,14536200
2023-02-14,151.3000946044922,209.25,106.74253845214844,151.8630330104811,209.82000732421875,108.01699357696899,148.98911761787627,189.44000244140625,106.37578721586095,150.23348636384839,191.94000244140625,107.28349809959204,61707600,216455700,12079000
2023-02-15,153.4036865234375,214.24000549316406,106.42163848876953,153.57157647071767,214.66000366210938,106.4399729035623,150.98407305919312,206.11000061035156,104.65207016533832,151.21121650909475,211.75999450683594,106.1007337659086,65573800,181006400,13663400
2023-02-16,151.8037567138672,202.0399932861328,106.10990905761719,154.3912596999377,217.64999389648438,107.07262326781432,151.44822068703985,201.83999633789062,105.25721533132909,151.6062249781976,210.77999877929688,105.72481637833971,68167900,229586500,11360600
2023-02-17,150.65814208984375,208.30999755859375,102.02980041503906,151.1025583652421,208.44000244140625,104.697908755343,148.97922778858558,197.5,101.7547422428166,150.46062541961737,199.99000549316406,104.697908755343,59144100,213738500,20758300
2023-02-21,146.63861083984375,197.3699951171875,101.92893981933594,149.42364564911486,209.7100067138672,103.03835716119137,146.5694867858314,197.22000122070312,101.59886442892633,148.33728134701136,204.99000549316406,101.59886442892633,58867200,180018600,14469400
2023-02-22,147.0633087158203,200.86000061035156,100.60865020751953,148.0904046122651,201.99000549316406,101.7455727220323,145.3350111943411,191.77999877929688,99.6092532831188,147.02379633351947,197.92999267578125,101.29630613887126,51011300,191828500,13973800
2023-02-23,147.5472412109375,202.07000732421875,101.5346908569336,148.47558640924544,205.13999938964844,102.53408780461349,145.41403945071286,196.3300018310547,100.76451955357487,148.2286867318044,203.91000366210938,101.52552714751126,48394200,146360000,11289400
2023-02-24,144.8905792236328,196.8800048828125,101.54385375976562,145.36462227322275,197.6699981689453,101.7363965708119,143.91285130614398,192.8000030517578,99.95765775181647,145.28561258669828,196.3300018310547,100.24189361162551,55469600,142228100,14351000
2023-02-27,146.08560180664062,207.6300048828125,101.36048126220703,147.32010021469048,209.4199981689453,102.01146133376959,145.62142919964901,201.25999450683594,100.81952165642,145.87821451304222,202.02999877929688,101.589699892836,44998500,161028300,11710500
2023-02-28,145.58189392089844,205.7100067138672,100.77369689941406,147.23118155565606,211.22999572753906,102.10316235386394,145.00908500057525,203.75,100.14105114767798,145.22635786930326,210.58999633789062,101.99313487676247,50547000,153144900,18107000
2023-03-01,143.50791931152344,202.77000427246094,101.67221069335938,145.4041064076396,207.1999969482422,102.56158005964103,143.21163678129003,198.52000427246094,100.15936639985328,145.00907308036537,206.2100067138672,100.22354733375003,55479000,156852800,13200000
2023-03-02,144.10049438476562,190.89999389648438,102.13982391357422,144.89057616376812,193.75,102.41488207511244,142.1154118429578,186.00999450683594,101.01206516519468,142.5894699520932,186.74000549316406,101.4246629002983,52238100,181500700,10339900
2023-03-03,149.1570281982422,197.7899932861328,103.43260955810547,149.23603790139376,200.47999572753906,103.94606403211714,145.5029160774519,192.8800048828125,100.81034794239372,146.2041027048871,194.8000030517578,100.90204098806538,70732300,154193300,13006700
2023-03-06,151.9222869873047,193.80999755859375,104.34949493408203,154.36165661510182,198.60000610351562,104.37700005257267,151.55688034550414,192.3000030517578,102.57076298477381,151.88277460629178,198.5399932861328,102.68078345873634,87558000,128100100,14347400
2023-03-07,149.7199249267578,187.7100067138672,102.33236694335938,152.11978182875635,194.1999969482422,103.76268897296032,149.25575246867027,186.10000610351562,101.92893991133961,151.79387254523385,191.3800048828125,103.43261358225278,56182000,148125800,11525300
2023-03-08,150.97418212890625,182.0,100.83787536621094,151.56674727343432,186.5,103.07504471734578,149.9470862905562,180.0,100.00351609123646,150.91492862836495,185.0399932861328,101.98396865917697,47204800,151897800,13509800
2023-03-09,148.7224578857422,172.9199981689453,100.05851745605469,152.62346903568368,185.17999267578125,102.90083416666727,148.3669218148619,172.50999450683594,99.96683139978926,151.65562670311525,180.25,101.65388421490371,53833600,170023800,12961200
2023-03-10,146.65838623046875,173.44000244140625,98.82074737548828,149.06812912915592,178.2899932861328,101.80976065435895,145.77942411442874,168.44000244140625,98.24311887175492,148.3471863994858,175.1300048828125,100.45278311207953,68572400,191488900,15795700
2023-03-13,148.60397338867188,174.47999572753906,97.68383026123047,151.24086003469367,177.35000610351562,98.8941045715932,145.86832084762136,163.91000366210938,95.09824391658286,145.97695730432906,167.4600067138672,96.58357643668333,84457100,167790300,20745600
2023-03-14,150.69764709472656,183.25999450683594,98.05057525634766,151.49759944522177,183.8000030517578,99.94850546229829,148.23853654610156,177.13999938964844,96.23516040947396,149.4038955086608,177.30999755859375,97.50961558667181,73695900,143717900,18263500
2023-03-15,151.0927276611328,180.4499969482422,93.17279815673828,151.34949789320206,182.33999633789062,95.5383292775778,148.06079247647403,176.02999877929688,91.88917233441731,149.31504702106903,180.8000030517578,94.27304486432885,77167900,145995600,25733800
2023-03-16,153.91725158691406,184.1300048828125,92.6318359375,154.51968735037045,185.80999755859375,93.22780580221189,149.7594547490333,178.83999633789062,89.87204154550044,150.27301025301884,180.3699951171875,90.87143845620766,76161100,121136800,27465200
2023-03-17,153.07778930664062,180.1300048828125,91.54076385498047,154.79621636647911,186.22000122070312,93.16363594102602,152.36671707978053,177.3300018310547,90.89895438293898,154.1443976469308,184.52000427246094,92.23759056405308,98944600,133197100,43199500
2023-03-20,155.447998046875,183.25,93.93378448486328,155.8628026785515,186.44000244140625,93.96129659429367,152.23830291826783,176.35000610351562,91.22900765888465,153.14690680049927,178.0800018310547,91.34819881896206,73641400,129684400,32042100
2023-03-21,157.30470275878906,197.5800018310547,98.14225769042969,157.42320976774403,198.0,98.36230563502761,154.59867718770118,188.0399932861328,95.47414925578744,155.36901795458434,188.27999877929688,95.51082507908677,73938300,153391400,31592300
2023-03-22,155.8726806640625,191.14999389648438,95.89591217041016,160.12922799549253,200.66000366210938,98.27062104950218,155.85292447362312,190.9499969482422,95.8684070513223,157.32445173541882,199.3000030517578,97.9222112157257,75701800,150376400,14952700
2023-03-23,156.95904541015625,192.22000122070312,94.81400299072266,159.54656410725272,199.30999755859375,97.50043877533051,155.72454710395584,188.64999389648438,93.92463353531426,156.86029458739586,195.25999450683594,96.60190561073078,67622100,144193900,14385900
2023-03-24,158.26266479492188,190.41000366210938,94.92401885986328,158.35154504613158,192.36000061035156,95.2174184293098,155.8924343453171,187.14999389648438,92.52181207101911,156.88990343786057,191.64999389648438,93.03525956875114,59196500,116312400,13401600
2023-03-27,156.31710815429688,191.80999755859375,97.00532531738281,158.77623413977568,197.38999938964844,97.62880025988567,155.91218910395636,189.94000244140625,95.2724330645082,157.9565254779494,194.4199981689453,96.03343358644767,52390300,120851600,14805900
2023-03-28,155.6949005126953,189.19000244140625,98.21561431884766,156.52449472162644,192.35000610351562,98.70155676061577,154.04561279409856,185.42999267578125,96.44604597728551,156.01093927220384,192.0,96.6752646381345,45992200,98654600,11047600
2023-03-29,158.7761993408203,193.8800048828125,99.90265655517578,159.05272568787126,195.2899932861328,100.08603567409091,157.37381141804607,189.44000244140625,98.55484976074162,157.39355253600993,193.1300048828125,99.07746800805302,51305700,123660000,14219100
2023-03-30,160.34649658203125,195.27999877929688,100.38860321044922,160.45513302219786,197.3300018310547,100.4619548611073,159.27001781009866,194.4199981689453,99.49923368301552,159.5267880006936,195.5800018310547,100.44362044604199,49501700,110252200,11578200
2023-03-31,162.85501098632812,207.4600067138672,100.54447174072266,162.95377687892702,207.7899932861328,101.01207274900355,159.90210067407045,197.1999969482422,99.98517767651401,160.42552675181378,197.52999877929688,100.56280615478939,68749800,170222100,14418000
2023-04-03,164.10928344726562,194.77000427246094,106.47664642333984,164.2277904757052,202.69000244140625,107.13679726476185,162.18346888731705,192.1999969482422,103.71685887128139,162.23285183902058,199.91000366210938,103.96441193921557,56976200,169545900,28087700
2023-04-04,163.57598876953125,192.5800018310547,105.45890808105469,164.770974839882,198.74000549316406,106.99925761096712,163.06243319068332,190.32000732421875,104.67956610950564,164.53396078007623,197.32000732421875,106.59583756410275,46278300,126463800,16365500
2023-04-05,161.72914123535156,185.52000427246094,107.2651596069336,163.00315186770885,190.67999267578125,107.27433031176959,159.79345641920935,183.75999450683594,104.80793535075351,162.69699871298138,190.52000427246094,105.76148579294858,51511700,133882500,16479500
2023-04-06,162.6179656982422,185.05999755859375,105.48641967773438,162.9142482495303,186.38999938964844,107.43935994915175,159.99095018347427,179.74000549316406,105.22968892800645,160.41561028699388,183.0800018310547,107.1459603732318,45390100,123857900,15778000
2023-04-10,160.02059936523438,184.50999450683594,105.01880645751953,160.02059936523438,185.10000610351562,106.52248008346056,158.09478511621296,176.11000061035156,104.67956037299483,159.41816361866267,179.94000244140625,105.23885437967748,47716900,142154600,13006600
2023-04-11,158.8058624267578,186.7899932861328,105.761474609375,160.34651387560373,189.19000244140625,106.54081655326705,158.5194503856298,185.64999389648438,104.87210520468037,160.33664331436313,186.69000244140625,105.40389410576338,47644200,115770900,11758500
2023-04-12,158.11451721191406,180.5399932861328,105.65145111083984,160.05020172687142,191.5800018310547,106.89839398815272,157.798478475848,180.30999755859375,105.37638596432836,159.22062264903255,190.74000549316406,106.50414467078872,50133100,150256300,10919000
2023-04-13,163.5068359375,185.89999389648438,106.14656829833984,163.74386504702863,186.5,106.25659576750641,159.4181779828813,180.94000244140625,104.64289452905345,159.62558033741385,182.9600067138672,105.07382670595833,68445600,112933000,12399700
2023-04-14,163.16116333007812,185.0,106.40328979492188,164.25739832506682,186.27999877929688,106.96258380622292,161.78840194622364,182.00999450683594,105.5505962199217,162.5488419808256,183.9499969482422,106.2657572192385,49386500,96438700,11530800
2023-04-17,163.180908203125,187.0399932861328,105.16551208496094,163.33892759169828,189.69000244140625,106.8250598402858,161.99579292794192,182.69000244140625,104.90878832043279,163.04264500551295,186.32000732421875,105.88984384642133,41516200,116662200,13260400
2023-04-18,164.40553283691406,184.30999755859375,107.21931457519531,165.33387789076258,187.69000244140625,107.46686763148747,163.5956947875371,183.5800018310547,104.79876626728101,164.04012619342146,187.14999389648438,104.88128162097912,49923000,92067000,17436100
2023-04-19,165.55111694335938,180.58999633789062,106.88007354736328,166.0745428655417,183.5,107.18264384903804,163.48702493013786,177.64999389648438,106.14657105758171,163.7438101467552,179.10000610351562,106.43080694485111,47720200,125732700,10682600
2023-04-20,164.58331298828125,162.99000549316406,106.02738189697266,165.78818457608216,169.6999969482422,106.06405772168064,163.50683405035483,160.55999755859375,103.81771767110342,164.03026014199096,166.1699981689453,105.55977387594373,52456400,210970800,17038700
2023-04-21,162.9735107421875,165.0800018310547,106.36662292480469,164.38576938158798,166.0,107.16429933952999,162.45008473615934,161.32000732421875,105.67896698372536,163.00313749199609,164.8000030517578,106.80671880978458,58337300,123539000,14315300
2023-04-24,163.27967834472656,162.5500030517578,108.37457275390625,163.54633418620037,165.64999389648438,109.00721845371366,161.85753394961128,158.61000061035156,106.24742400426742,162.95376899838274,164.64999389648438,106.28409982695749,41949600,140006600,15831300
2023-04-25,161.739013671875,160.6699981689453,106.83422088623047,164.2475072794641,163.47000122070312,107.95280897110082,161.69950129216383,158.75,106.01820308566722,163.1414017604714,159.82000732421875,107.77860756105551,48714100,121999300,12179800
2023-04-26,161.72914123535156,153.75,105.8531723022461,163.23029532612622,160.6699981689453,107.35684612257423,160.78105501874768,153.13999938964844,105.14718192125717,161.0378252295865,160.2899932861328,106.38496126180557,45498800,153364100,15566100
2023-04-27,166.3214874267578,160.19000244140625,107.11845397949219,166.46962119212645,160.47999572753906,107.28349167618032,163.14141866066578,152.3699951171875,105.33054443283793,163.14141866066578,152.63999938964844,106.00903662766554,64902300,127015200,16279200
2023-04-28,167.57571411132812,164.30999755859375,108.50292205810547,167.74361912541863,165.0,109.95158540804424,165.79804878354395,157.32000732421875,107.11844663683212,166.40048449959994,160.89999389648438,107.50353223764203,55275900,122515800,24381900
2023-05-01,167.48684692382812,161.8300018310547,105.13800048828125,168.33618234272492,163.27999877929688,107.54938497479647,166.54863124552048,158.8300018310547,104.93628697281028,167.180693761707,163.1699981689453,106.34827458590956,52472900,109015000,17355000
2023-05-02,166.44984436035156,160.30999755859375,100.94788360595703,168.237410301642,165.49000549316406,104.4686854125713,165.46224586153255,158.92999267578125,100.20521748062323,167.98062504743248,161.8800048828125,104.4686854125713,48425700,128259700,24324100
2023-05-03,165.3733673095703,160.61000061035156,98.95829010009766,168.80033534118735,165.0,100.68201207790813,165.08697037258037,159.91000366210938,98.80242307451246,167.3979472668269,160.00999450683594,100.01269744088984,65136000,119728000,16212300
2023-05-04,163.73394775390625,161.1999969482422,97.22538757324219,164.96844587189068,162.9499969482422,99.71011700587277,162.27230620168868,159.64999389648438,97.10619638842611,162.8451151367803,162.7100067138672,98.93077496164815,81235400,95108500,17177200
2023-05-05,171.41748046875,170.05999755859375,99.64592742919922,172.13842316096267,170.7899932861328,100.33358334898247,168.64231599957478,163.50999450683594,98.59152028649201,168.85958887715515,163.97000122070312,99.52673625470798,113453200,107607300,14968200
2023-05-08,171.3483428955078,171.7899932861328,100.04017639160156,171.6940084046762,173.8000030517578,101.74556350650552,169.97558155808977,169.19000244140625,99.97599545696312,170.34098818753938,173.72000122070312,101.31463137599147,55962800,112249400,11187800
2023-05-09,169.6398162841797,169.14999389648438,100.06768798828125,171.38785496168964,169.82000732421875,101.06708488689095,169.47192632998963,166.55999755859375,99.21499437560232,170.9039412906591,168.9499969482422,99.33418554902279,45326900,88965000,11370800
2023-05-10,171.4075927734375,168.5399932861328,98.78406524658203,171.87176527271458,174.42999267578125,100.8653744595666,169.76817565129102,166.67999267578125,97.83968554883398,170.87429621552187,172.5500030517578,100.61781440576594,53724500,119840700,14884800
2023-05-11,171.59524536132812,172.0800018310547,96.99617004394531,172.42482451357537,173.57000732421875,97.94054981402878,170.03483786854437,166.7899932861328,96.20765728548372,171.6940112425966,168.6999969482422,97.63797950074036,49514700,103889900,17165900
2023-05-12,170.6656036376953,167.97999572753906,96.98699188232422,172.13915102119938,177.3800048828125,98.11475069278752,169.1129221963601,167.22999572753906,96.07011730299395,171.70400424552835,176.07000732421875,97.4729342901376,45533100,157849600,12613300
2023-05-15,170.17112731933594,166.35000610351562,97.17195892333984,171.29854623618587,169.75999450683594,97.96731386981222,169.57774258819362,164.5500030517578,96.71879386738637,171.2490949935239,167.66000366210938,97.57888667899495,37266700,105592500,13715600
2023-05-16,170.17112731933594,166.52000427246094,94.81363677978516,171.229311478379,169.52000427246094,96.9314998517683,169.90410268128184,164.35000610351562,94.3512214467556,170.0920083491569,165.64999389648438,96.76503004964172,42110300,98288800,14795200
2023-05-17,170.7843017578125,173.86000061035156,96.94075012207031,171.02164360752573,174.5,97.31993408193863,168.53934785672587,167.19000244140625,95.11883258121588,169.81512066054435,168.41000366210938,95.61824198753371,57951600,125473600,14064700
2023-05-18,173.1182861328125,176.88999938964844,97.8193359375,173.30619185371427,177.05999755859375,97.94881872150339,170.67554194189896,172.4499969482422,96.30261421749576,171.09090533475324,174.22000122070312,96.69104845770991,65496700,109520300,12005600
2023-05-19,173.22705078125,180.13999938964844,98.27250671386719,174.44347306887536,181.9499969482422,99.0031237731026,173.00947735219142,176.30999755859375,97.86557897052141,174.44347306887536,177.1699981689453,98.55920195709831,55809500,136196700,13359600
2023-05-22,172.2776336669922,188.8699951171875,97.0794677734375,172.78201528070161,189.32000732421875,98.9938668048541,171.5359102025042,180.11000061035156,96.99622935160335,172.06006024351018,180.6999969482422,97.88406586774899,43570900,132001400,12882000
2023-05-23,169.666748046875,185.77000427246094,98.40198516845703,171.46667068919274,192.9600067138672,100.08517671364822,169.38983919273392,185.25999450683594,97.8008438189106,171.21942956296672,186.1999969482422,98.02280120511764,50747300,156952100,14394400
2023-05-24,169.94366455078125,182.89999389648438,99.50252532958984,170.51726580029353,184.22000122070312,100.35337488223027,168.6382391925545,178.22000122070312,98.70717746934635,169.20194113871563,182.22999572753906,99.30831174158759,45143500,137605100,16340300
2023-05-25,171.08096313476562,184.47000122070312,97.71762084960938,171.98090930239354,186.77999877929688,98.42973742555851,169.79530635049753,180.5800018310547,96.83902739981387,170.50736195131066,186.5399932861328,97.9765723317727,56058300,96870700,14316500
2023-05-26,173.49404907226562,193.1699981689453,97.0794677734375,173.83030849826073,198.60000610351562,98.91062838301994,171.19965909306288,184.52999877929688,96.94999205582651,171.40734829469508,184.6199951171875,98.46671365289583,54835000,162061500,12370300
2023-05-30,175.3434295654297,201.16000366210938,96.2193832397461,177.01478218217846,204.47999572753906,96.29337138636657,174.62148962052487,197.52999877929688,94.89687510647168,175.00718521743593,200.10000610351562,95.52576024094968,55964400,128818700,11938000
2023-05-31,175.29396057128906,203.92999267578125,94.49920654296875,177.3707920923561,203.9499969482422,95.29456155434052,174.80936252559982,195.1199951171875,94.09227875410913,175.37307954346696,199.77999877929688,94.60093849018365,99625300,150711700,24926100
2023-06-01,178.1026153564453,207.52000427246094,95.59049987792969,178.13228308457525,209.8000030517578,97.64362512138457,174.97748387661747,199.3699951171875,93.6483568564636,175.73899077622127,202.58999633789062,94.10152191509611,68901800,148029900,13551900
2023-06-02,178.95314025878906,213.97000122070312,97.8100814819336,179.77398268262323,217.25,98.15226427154258,177.2817876805341,209.75,96.67253679457856,179.03225923715402,210.14999389648438,97.25518456005923,61996900,164398400,14112000
2023-06-05,177.59825134277344,217.61000061035156,97.37541961669922,182.908986017055,221.2899932861328,99.13259925622891,176.0752375225132,214.52000427246094,97.19044925386048,180.61459616435278,217.8000030517578,99.13259925622891,121946500,151143100,10628000
2023-06-06,177.2323760986328,221.30999755859375,98.1707763671875,178.1323225352186,221.91000366210938,98.28175153106157,175.47200499411858,212.52999877929688,96.16389552028707,177.9839838617166,216.13999938964844,96.32111503970737,64848400,146911600,12209800
2023-06-07,175.85768127441406,224.57000732421875,100.37187957763672,179.21027045240393,230.8300018310547,100.70481921014849,175.36319900574063,223.1999969482422,98.70718847097645,176.47083445864072,228.0,98.7626760577622,61944600,185710800,16027100
2023-06-08,178.57736206054688,234.86000061035156,100.05744171142578,178.8443716628685,235.22999572753906,100.93602810693173,175.50168125821915,223.00999450683594,97.93957843428441,175.93681304769265,224.22000122070312,100.5938381872185,50214900,164489700,13517100
2023-06-09,178.96304321289062,244.39999389648438,99.31756591796875,180.21901740774703,252.4199981689453,100.44586047375459,178.63668307937917,242.02000427246094,99.10485881339162,179.4970774647442,249.07000732421875,100.30713446091406,48900000,200242400,12251600
2023-06-12,181.7617950439453,249.8300018310547,98.42047119140625,181.86069753893617,250.97000122070312,99.0123622135374,178.97292275194738,244.58999633789062,97.62511630743673,179.26961514651788,247.94000244140625,97.85632395845352,54274900,150337900,14112000
2023-06-13,181.287109375,258.7099914550781,98.43897247314453,182.11783606754224,259.67999267578125,100.1961449889769,180.42671494989577,251.33999633789062,98.29099618858312,180.7827428310429,253.50999450683594,99.30830844930122,54929100,162384300,13533800
2023-06-14,181.9200439453125,256.7900085449219,97.25518798828125,182.35519080481038,261.57000732421875,99.98343539960693,180.0113494184458,250.5,96.5430644844576,181.3464426387383,260.1700134277344,99.37304382490096,57462900,170575500,16627700
2023-06-15,183.95729064941406,255.89999389648438,97.93031311035156,184.46167222814515,258.95001220703125,98.9846194453915,181.75190392659053,247.2899932861328,97.51414215658757,181.92992539273135,248.39999389648438,97.56962973551673,65433200,160171200,16224100
2023-06-16,182.87933349609375,260.5400085449219,97.2274398803711,184.92649747799743,263.6000061035156,98.74416152240181,182.2365125370702,257.2099914550781,97.07022036945393,184.66935702206612,258.9200134277344,98.36498463984294,101256200,167915600,43128900
2023-06-20,182.9683380126953,274.45001220703125,94.99859619140625,184.0463209118931,274.75,96.89449460465578,182.37496829785866,261.1199951171875,94.44369926694047,182.37496829785866,261.5,96.81126324113966,49799100,165611200,17514100
2023-06-21,181.929931640625,259.4599914550781,96.06216430664062,183.36392727035516,276.989990234375,96.76503053613267,180.57503989811684,257.7799987792969,94.6379242270414,182.85954567430247,275.1300048828125,94.79514374764635,49515700,211797100,13285700
2023-06-22,184.93638610839844,264.6099853515625,95.53500366210938,184.98583735805877,265.0,96.08065032847753,181.6431320743364,248.25,94.93386236181237,181.7123668419414,250.77000427246094,95.1095753775441,51245300,166875900,12455300
2023-06-23,184.61990356445312,256.6000061035156,94.7026596069336,185.49019723798705,262.45001220703125,95.09108678502413,182.96833449974372,252.8000030517578,93.98129283165179,183.5023838322858,259.2900085449219,94.8783726317472,53117000,177460800,17933600
2023-06-26,183.2254638671875,241.0500030517578,96.4505844116211,185.97478407089304,258.3699951171875,97.02398192547368,183.18589683511047,240.6999969482422,94.51768478272439,184.76824612936457,250.07000732421875,94.51768478272439,48088700,179990600,14283400
2023-06-27,185.9846649169922,250.2100067138672,96.69104766845703,186.31102501891434,250.38999938964844,96.7465352497927,183.62104032161758,240.85000610351562,95.50725850474518,183.838613722899,243.24000549316406,96.2286323415986,50730800,164968200,13227500
2023-06-28,187.16156005859375,256.239990234375,97.4771499633789,187.80438104509085,259.8800048828125,97.86557713516196,185.52977442185306,248.88999938964844,95.44251834070516,185.8561194768788,249.6999969482422,96.46908090605878,51216800,159770800,13084100
2023-06-29,187.497802734375,257.5,98.6794204711914,187.97251662731944,260.739990234375,98.7071713156598,186.85498175364998,253.61000061035156,97.22743673683054,186.99343619982474,258.0299987792969,97.71760287320875,46347300,131283400,11364400
2023-06-30,191.82948303222656,261.7699890136719,99.18810272216797,192.33384959396255,264.45001220703125,99.77074358265007,189.14938206989527,259.8900146484375,98.78117491465089,189.5153092683974,260.6000061035156,99.25284059555487,85213200,112620800,13544700
2023-07-03,190.3361358642578,279.82000732421875,99.3823013305664,191.74046380244184,284.25,100.30713198548241,189.64384856353968,275.1099853515625,99.021617939621,191.64156130508144,276.489990234375,99.41004512127022,31458200,119685900,7397000
2023-07-05,189.21859741210938,282.4800109863281,98.8736572265625,190.8503829545932,283.8500061035156,99.80773118829597,188.51642591121868,277.6000061035156,98.12453953349787,189.45595434700246,278.82000732421875,99.53952942854427,46920300,131530900,12491200
2023-07-06,189.6933135986328,276.5400085449219,95.18357849121094,189.90100282202306,279.9700012207031,97.77310739710084,187.11211517011608,272.8800048828125,94.73041340224472,187.74505196417672,278.0899963378906,97.19045951253138,45094300,120332100,17961400
2023-07-07,188.5757598876953,274.42999267578125,95.40554809570312,190.54380484505052,280.7799987792969,96.18240257583024,188.14062814608695,273.7699890136719,93.92581318058654,189.29771490007704,278.42999267578125,94.25875283089788,46815000,113879200,21929200
2023-07-10,186.52859497070312,269.6099853515625,96.82051086425781,187.89337080979294,277.5199890136719,96.87599843841186,184.97591346212693,265.1000061035156,95.02633737037536,187.17141585961895,276.4700012207031,95.2298012168029,59922200,119425400,14877600
2023-07-11,186.0044708251953,269.7900085449219,98.0042953491211,187.21100889013437,270.8999938964844,98.18001541300832,184.54080738706045,266.3699951171875,96.93148851513175,187.07255444450544,268.6499938964844,97.347666499723,46638100,91972400,12576500
2023-07-12,187.67581176757812,271.989990234375,98.4852066040039,189.584506155405,276.5199890136719,99.55801346489231,186.39015480100775,271.4599914550781,98.1522670303418,187.58679348705417,276.3299865722656,98.9568721760081,60750200,95672100,13238200
2023-07-13,188.4373016357422,277.8999938964844,96.68179321289062,189.0801376574393,279.45001220703125,98.24475920809228,187.6856939986458,270.6000061035156,95.55349873511648,188.39774969290625,274.5899963378906,98.00430127285411,41342300,112681500,26826800
2023-07-14,188.58566284179688,281.3800048828125,93.35240173339844,189.07024584013215,285.29998779296875,96.22862542417141,187.53736277551775,276.30999755859375,92.97321780580128,188.13073248396137,277.010009765625,96.22862542417141,41616200,120062400,28181900
2023-07-17,191.8492431640625,290.3800048828125,93.75933074951172,192.17560328436687,292.2300109863281,94.02753249041946,189.69329254549467,283.57000732421875,92.68653084177878,189.7822957354681,286.6300048828125,93.14894617660633,50520200,131569600,18051300
2023-07-18,191.5921173095703,293.3399963378906,93.33390808105469,192.185502135392,295.260009765625,94.51769019142257,190.296576033276,286.010009765625,92.79750460732613,191.21632100425936,290.1499938964844,93.33390808105469,48288200,112120300,24617800
2023-07-19,192.94699096679688,291.260009765625,93.98129272460938,196.04243976648678,299.2900085449219,94.70265949906957,190.5240157315845,289.5199890136719,93.22293187762587,190.9690618542327,296.0400085449219,93.45413953897325,80507300,142355400,15556500
2023-07-20,190.9987335205078,262.8999938964844,95.6367416381836,194.3018715848771,280.92999267578125,95.86794930246015,190.3756810082794,261.20001220703125,94.6656666258629,192.9370956401489,279.55999755859375,94.83213642637793,59581200,175158300,15740200
